"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1854743953045643362","Fri Nov 08 04:33:15 +0000 2024","0","Pas itu g kepikiran dan lupa klo gamelan di gunung dikaitin mistis. Trs temen gw A bales Itu mah org hajatan kali. Yaudah gw pikir iya kali suara hajatan di bwh. Di bwh mungkin hajatannya heboh pake sound horeg versi Jabar sampe suaranya kedengeran smpe pos 4 Cireme.","1854743964789715402","","NumbedStudent","in","","0","1","0","https://x.com/NumbedStudent/status/1854743964789715402","1675161847555555328","NumbedStudent"
"1854743008983629870","Fri Nov 08 04:29:27 +0000 2024","0","WKWKWKWKWK SOUND HOREG BJAY","1854743008983629870","","","in","","0","0","0","https://x.com/achuyyaa/status/1854743008983629870","1761002897113034752","achuyyaa"
"1854472394913780141","Fri Nov 08 04:26:18 +0000 2024","1","@entongwewew @zakiberkata kayak nya iya mulai akhir bulan okto sampai nov ini banyak acara sound horeg ","1854742217921007875","","entongwewew","in","","0","0","0","https://x.com/mario_an19/status/1854742217921007875","739948478760124416","mario_an19"
"1854005883979829605","Fri Nov 08 04:13:39 +0000 2024","0","@rudysirwi @lottiepie_store @fotodakwah @Tita83079013 Ya beda lah sound horeg ampli nya 10 apa 20 adzan kan ampli nya cuma 1 beda jauh lah.. hati lo aja yg keras panasan denger adzan udah kaya denger apa.. tetangga gue non muslim aja rumah nya deket mesjid gapapa katanya ga masalah udah friendly dia ama suara adzan..","1854739033085427812","","rudysirwi","in","","0","1","0","https://x.com/TamiVerina19/status/1854739033085427812","1227690092057133056","TamiVerina19"
"1854733021422965206","Fri Nov 08 03:49:46 +0000 2024","0","You said diskoria with sound horeg meanwhile di era sebelum 2000an blm ada tradisi sound horeg di diskotik","1854733021422965206","","","in","Seoul, Republic of Korea","1","1","0","https://x.com/snowflakemlet/status/1854733021422965206","870265874355077120","snowflakemlet"
"1854730598092562854","Fri Nov 08 03:40:08 +0000 2024","0","CURIGA PASTI DI TIKTOK MEREKA LEWAT VIDEO MBAK-MBAK JOGET KARNAVAL SOUND HOREG","1854730598092562854","","","in","","0","1","0","https://x.com/kimseungm00/status/1854730598092562854","1180168066656636928","kimseungm00"
"1854728618213056809","Fri Nov 08 03:32:16 +0000 2024","0","anjing siapa yg nyiptain sound horeg apalah itu berisik banget anjingggg ganggu","1854728618213056809","","","in","","0","0","0","https://x.com/syaashimi_/status/1854728618213056809","1519435800298983424","syaashimi_"
"1854329282820259859","Fri Nov 08 03:14:10 +0000 2024","0","@StefanAntonio__ ..mending dia urusin lomba sound horeg... https://t.co/HmNwbyf2b6","1854724061693444099","https://pbs.twimg.com/media/Gb1NtHsbwAAU28k.jpg","StefanAntonio__","in","","0","0","0","https://x.com/daffiriffi/status/1854724061693444099","1604184554415493120","daffiriffi"
"1854722792106926331","Fri Nov 08 03:09:07 +0000 2024","0","Pingin puter lagu menghitung hari pake sound horeg","1854722792106926331","","","in","","0","0","0","https://x.com/jaksga/status/1854722792106926331","761976593442967552","jaksga"
"1854522361074319573","Fri Nov 08 03:04:40 +0000 2024","0","@V3g3L Cobain sekalian sound horeg dilewatkan melintasi propinsi Bali pas waktu hari raya Nyepi. Pengen tau kalo ga perang sama Pecalang2 di sana ","1854721670818476217","","V3g3L","in","Here there and everywhere","0","0","0","https://x.com/yaiaja/status/1854721670818476217","131829664","yaiaja"
