"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1855038381283328016","Sat Nov 09 00:03:09 +0000 2024","0","Hahahhq kecil amat mending sewa sound horeg ini mah","1855038381283328016","","","in","","0","0","0","https://x.com/letmeaccompanyu/status/1855038381283328016","1525876139914579969","letmeaccompanyu"
"1855036492432937236","Fri Nov 08 23:55:39 +0000 2024","30","Congratulation mornink awali pagi yg indah ini dengan sound horeg jedag jegug sambil berdoa moga trailer/poster si jamet rilis hari ini ‍️‍️ https://t.co/RjscKoYvXi","1855036492432937236","https://pbs.twimg.com/ext_tw_video_thumb/1855035630608433158/pu/img/y7ORLvL80u-DNXGp.jpg","","in","Maunya sih di dunia Pokemon","2","12","12","https://x.com/FafaLeon2/status/1855036492432937236","1524354919180140545","FafaLeon2"
"1855026920007868514","Fri Nov 08 23:17:37 +0000 2024","0","Ajg itu org kampanye ngapain make sound horeg si anj pengang kuping gue","1855026920007868514","","","in","on loving 박건욱","0","0","0","https://x.com/areumichy/status/1855026920007868514","1690921887013244928","areumichy"
"1854942705547460667","Fri Nov 08 23:15:51 +0000 2024","0","@fauzanalwilub pkek sound horeg aja lah ribet","1855026476313461047","","fauzanalwilub","in","Düsseldorf, Deutschland","0","0","0","https://x.com/Trexz3ys/status/1855026476313461047","1235527420905533443","Trexz3ys"
"1854924337557725247","Fri Nov 08 23:00:46 +0000 2024","0","@apippvtraa Aku seh bingung sik dinikmati sebelah endi sound horeg kui ","1855022681206493580","","apippvtraa","in","lost","0","1","0","https://x.com/bgsatsss/status/1855022681206493580","891125008667365376","bgsatsss"
"1855022474855112806","Fri Nov 08 22:59:57 +0000 2024","0","pagi pagi sound horeg itu udh nyala benci bangetttt ","1855022474855112806","","","in","","0","0","0","https://x.com/3x2_1004/status/1855022474855112806","1187988238994042880","3x2_1004"
"1854671475636420983","Fri Nov 08 22:57:50 +0000 2024","0","@skebnuna nun AU baba roti yang dulu tuh udah dihapus ya? aku kangen liat utun nen pgn baca lagi ","1855021944959385884","","skebnuna","in","","0","0","0","https://x.com/90s_rightt/status/1855021944959385884","1819991791367802880","90s_rightt"
"1855017198462660695","Fri Nov 08 22:38:59 +0000 2024","0","Ini masih pagi yaaaa anj acaranya kan malem kenapa dah di setel aja itu sound horeg anj","1855017198462660695","","","in","","0","0","0","https://x.com/gudetame/status/1855017198462660695","1587819108","gudetame"
"1854818746566668425","Fri Nov 08 22:10:33 +0000 2024","0","@sbyfess mungkin jatim gak di kek i udan gara gara akeh sound horeg utowo komunitas sharelok tak parani dan geng motor icikiwir dadi udan e di pending wkwkwkwkwk","1855010045102334347","","sbyfess","in","Malang","0","0","0","https://x.com/aldi_riskiofa/status/1855010045102334347","877451526410653697","aldi_riskiofa"
"1854839406706016493","Fri Nov 08 21:34:59 +0000 2024","5","@indocringe_ Ini yg ditiru sama jamet kabupaten pecinta sound horeg dan pesilit","1855001092272406692","","indocringe_","in","","0","0","1","https://x.com/artnice27/status/1855001092272406692","1575008665761087490","artnice27"
"1854483637473051118","Fri Nov 08 20:33:31 +0000 2024","0","@jawafess Koe tahlilan sound e sound horeg wong tahlilan e kumpulan warga PSHT ","1854985625369559459","","jawafess","in","Wano island ","0","0","0","https://x.com/Xexooxec/status/1854985625369559459","1198937159379476481","Xexooxec"
"1853954236729688353","Fri Nov 08 18:44:41 +0000 2024","0","@Lo25162257 @lANZAlNAL Betul ke kat indong ada orang kesurupan monyet?ada jadi kang parkir?ada yg joget ngemiss gift?ada anak punk busuk tak mandi main vespa extrame?betul ke jawirr indongg main sound horeg?betul ke orang cakap rakyat indong 2juta kerja kat malaysia?betul kan average iq indong 78?","1854958237008982093","","Lo25162257","in","Tumpat, Kelantan","0","0","0","https://x.com/Matdin1995/status/1854958237008982093","1613602502620110848","Matdin1995"
"1854954025923625172","Fri Nov 08 18:27:57 +0000 2024","0","Dua Lipa batal manggung karena panitia gak nyiapin sound horeg kah? ","1854954025923625172","","","in","","0","1","0","https://x.com/abdillaharf/status/1854954025923625172","233110436","abdillaharf"
"1854934995670122991","Fri Nov 08 17:12:20 +0000 2024","0","kok isoto cah cah seneng sound horeg kupinge pora pecah","1854934995670122991","","","in","Kota Kediri, Indonesia","0","0","0","https://x.com/_247keen/status/1854934995670122991","4464726196","_247keen"
"1854005883979829605","Fri Nov 08 17:00:17 +0000 2024","0","@rudysirwi @lottiepie_store @fotodakwah @Tita83079013 Gue liat berita bro bukan sound horeg nya doang.. maksud gue speaker.. Klo model toa nya banyak gitu d mesjid si yg lo tegor mesjid nya dong bukan adzan nya..","1854931962659815905","","rudysirwi","in","","0","0","0","https://x.com/TamiVerina19/status/1854931962659815905","1227690092057133056","TamiVerina19"
"1854005883979829605","Fri Nov 08 16:59:14 +0000 2024","0","@TamiVerina19 @anwarzafran27 @tabloidbobo @fotodakwah @Tita83079013 Itu kan kesimpulan antum sendiri ukht. Org mo nglakuin yg bid'ah halal atw bahkan haram ga ada hak ane buat ngelarang. Nahini antum kelewat pede menyimpulkan rasulullah pasti akan pake mikrofon. Antum pikir rasulullah sotoy juga kek sound horeg yg ga peduli lingkungan sekitar?","1854931698292867228","","TamiVerina19","in","Neraka","0","1","0","https://x.com/rudysirwi/status/1854931698292867228","1604204021215948800","rudysirwi"
"1854930842692599874","Fri Nov 08 16:55:50 +0000 2024","1","Dua Lipa bukan biduan sound horeg anying","1854930842692599874","","","in","","0","0","1","https://x.com/m0neyball_/status/1854930842692599874","1150258758812962817","m0neyball_"
"1854930661775487045","Fri Nov 08 16:55:07 +0000 2024","0","REAL SOUND HOREG PADA ERANYA https://t.co/pSxyuoWkz5","1854930661775487045","https://pbs.twimg.com/media/Gb4Jmw3aoAAnUzp.jpg","","in","","0","0","0","https://x.com/cha10282/status/1854930661775487045","1835330712389750784","cha10282"
"1854005883979829605","Fri Nov 08 16:39:32 +0000 2024","0","@TamiVerina19 @lottiepie_store @fotodakwah @Tita83079013 Emangnya antum pake hp untuk liat apa aja yang bermanfaat? Manfaatnya antum liat sound horeg di hp itu apa ukht? Antum tadi bilang amplifier nya yg 20 biji sekarang antum bilang speakernya yg 20biji. Yg betul yg mana? https://t.co/gLpCCPLT5Y","1854926740663288319","https://pbs.twimg.com/media/Gb4GCgCbwAMOOqi.jpg","TamiVerina19","in","Neraka","0","2","0","https://x.com/rudysirwi/status/1854926740663288319","1604204021215948800","rudysirwi"
"1854483637473051118","Fri Nov 08 16:31:40 +0000 2024","0","@jawafess Daerahku ga enek sound horeg tapi hama sendekar","1854924763032174789","","jawafess","in","","0","0","0","https://x.com/rizkyaann__/status/1854924763032174789","1214028058589454336","rizkyaann__"
"1854924589505429618","Fri Nov 08 16:30:59 +0000 2024","0","Masih gabisa lupa salah satu komen di youtube yang bilang Ororon orang indo ultinya based on sound horeg","1854924589505429618","","","in","","0","0","0","https://x.com/voiatrix/status/1854924589505429618","1690628760","voiatrix"
"1854005883979829605","Fri Nov 08 16:30:52 +0000 2024","0","@rudysirwi @lottiepie_store @fotodakwah @Tita83079013 Kaya nya lo asal ngomong doang ya basic nya lo aja gak tau sound horeg tu apa kaya gimana bentuk nya? Makanya jangan asal ngomong riset dulu survey dulu.. dasar lo..","1854924558249476195","","rudysirwi","in","","0","1","0","https://x.com/TamiVerina19/status/1854924558249476195","1227690092057133056","TamiVerina19"
