"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1773941441754210631","Sat Mar 30 05:12:52 +0000 2024","0","Selama Ramadan 1445 Hijriah Satpol PP Kabupaten Malang memantau penggunaan sound horeg yang digunakan untuk membangunkan sahur #R12KBFM https://t.co/yugxlXxn3d","1773941441754210631","","","in","Malang, Indonesia","0","0","0","https://x.com/kalimaya_malang/status/1773941441754210631","280794125","kalimaya_malang"
"1773938749556347326","Sat Mar 30 05:02:10 +0000 2024","0","Apa itu sound horeg? Polres Jember keluarkan larangan gunakan pengeras suara selama Ramadan. https://t.co/UWmD9pJPcW","1773938749556347326","","","in","Jember, Jawa Timur","0","0","0","https://x.com/Jember_Network/status/1773938749556347326","1675792740876161024","Jember_Network"
"1773934275110507005","Sat Mar 30 04:44:23 +0000 2024","0","Malang iki ga kurang-kurang lek masalah hiburan tiap minggu onok banteng mberot jaranan cek sound horeg kanjuruhan street race sholawatan acara gigs kolam pemancingan sak ndayak. Tapi yo aneh ae sih Arema gae hiburan","1773934275110507005","","","in","Greenland","0","0","0","https://x.com/SangBaureksa/status/1773934275110507005","841612772106371073","SangBaureksa"
"1773693064793465028","Sat Mar 30 02:32:30 +0000 2024","0","@duluredewe87 @tropicalion Mending ndelok o horeg ae cakk","1773901082068136161","","duluredewe87","in","Suroboyo","0","0","0","https://x.com/bringbigwin/status/1773901082068136161","1241310248125657089","bringbigwin"
"1773836551740637502","Fri Mar 29 22:16:04 +0000 2024","0","Sudah saatnya menerima seni bantengan dan sound horeg sebagai hiburan timbangane ndelok klub nirempati maen ","1773836551740637502","","","in","Lumajang, Indonesia","0","0","1","https://x.com/theraditya_/status/1773836551740637502","533116435","theraditya_"
"1773633225086194027","Fri Mar 29 21:41:04 +0000 2024","0","@GT_subekti @feelonelyyy @ilhampurnama887 Satu tanda imannya mulai menipis... Segala toa yg suara org ngaji dipersoalkan.. Bahkan dibenci. ... Giliran ada sound. Horeg pd joget semua... ... G tau pas lg adzan berkumandang tetp los cengar cengir.. ","1773827740736888932","","GT_subekti","in","","0","1","0","https://x.com/BlieIthok/status/1773827740736888932","1402556353353113610","BlieIthok"
"1773826103326687285","Fri Mar 29 21:34:33 +0000 2024","0","indonesia hc (horeg cokk)","1773826103326687285","","","in","Malang, Jawa Timur","0","0","0","https://x.com/amjahhhh/status/1773826103326687285","1545348059923886081","amjahhhh"
"1773693064793465028","Fri Mar 29 20:45:50 +0000 2024","0","@duluredewe87 @tropicalion tak wenehi referensi hiburan gawe sampean neng malang mas mending sampean jogeti sound horeg daripada jogeti klub sing ga peduli karo koncone sampean sing dadi korban","1773813843682304334","","duluredewe87","in","Los Madiunos","0","1","0","https://x.com/nanangpurwoko_/status/1773813843682304334","3178201087","nanangpurwoko_"
"1773808297466097918","Fri Mar 29 20:23:48 +0000 2024","0","lek gugah wong sahur biasa ae cok gausah gawe sound horeg prasamu wong wong ga duwe jam dewe ngunu a tif primitif","1773808297466097918","","","in","idgafnistan","0","2","1","https://x.com/physicguro/status/1773808297466097918","1184256659536826368","physicguro"
"1773800184599957917","Fri Mar 29 19:51:34 +0000 2024","0","Nyesel balik kampung Dari jam 1 malem tiap 15 menit sound horeg lewat Mending abis subuh ke semarang lagi aja deh","1773800184599957917","","","in","Ring of Fire","0","1","0","https://x.com/adibim/status/1773800184599957917","116652241","adibim"
