,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
58,1855977450758639820,Mon Nov 11 16:06:48 +0000 2024,4,@kegblgnunfaedh Kenapa polisi ga menilang sound horeg yang keliling gitu ya,1856005667678789951,,kegblgnunfaedh,in,"Bandung, Jawa Barat",0,1,0,https://x.com/balonkhu/status/1856005667678789951,1088707252184203264,balonkhu
59,1856002944388489610,Mon Nov 11 15:55:59 +0000 2024,4,Kayak ginian perlu milih milih tempat gabisa sembarang tempat deket alam bisa ditinggalin. Ga lucu misal dah pindah ke pedesaan eh depan rumah isinya karnaval sound horeg 24/7 WKWKWKWKKW,1856002944388489610,,,in,Terminal Bayangan Cileunyi,0,0,0,https://x.com/kertanegara_133/status/1856002944388489610,1146721742397685760,kertanegara_133
60,1856000253725651087,Mon Nov 11 15:45:17 +0000 2024,0,Sound horeg ril banget jir masa ke area market H cuma dapet geternya doang kocak suaranya ga ada. Gendang telinga w nangis woe,1856000253725651087,,,in,,0,0,0,https://x.com/KejoraLoka/status/1856000253725651087,1671184767470174209,KejoraLoka
61,1855997384003846440,Mon Nov 11 15:33:53 +0000 2024,2,niat gua malah mau nyetel sound horeg bacaan ayat suci atau ceramah keagamaan buat ngimbangin cafe cafe remang2 yg jedak jeduk tiap malam ampe subuh yg anehnya gk ada yg komplain.,1855997384003846440,,,in,,0,0,1,https://x.com/AghaAyah/status/1855997384003846440,1516384245471924229,AghaAyah
62,1855995671876452427,Mon Nov 11 15:27:05 +0000 2024,1, Walau pengen jadi rakyatnya aku rasa Himmel ga bakal tertarik nyalonin diri jadi presiden. Dia bakal milih keliling Indonesia sambil bantuin anak SD nyebrang kali nolongin induk monyet yg nyaris dibunuh dan anaknya mau diculik serta ngebasmi monster (truk sound horeg) ,1855995671876452427,,,in,kandang guguk,0,1,2,https://x.com/gugukcoklat/status/1855995671876452427,984694883423215617,gugukcoklat
63,1855977450758639820,Mon Nov 11 15:18:18 +0000 2024,1,@kegblgnunfaedh asal usul sound horeg darimana sih?,1855993460983267596,,kegblgnunfaedh,in,Indonesia,0,7,0,https://x.com/gordenkuburan/status/1855993460983267596,1044479606802141184,gordenkuburan
64,1855987379024359486,Mon Nov 11 15:00:34 +0000 2024,0,@ppopipoppopipo tapi yg kita gjadi beli dimsum tuh masi lama jir masuknya sedih ga foto di sound horeg yg gede..,1855988999145623843,,ppopipoppopipo,in,fa & sbt acc,0,1,0,https://x.com/wookppang/status/1855988999145623843,3516263652,wookppang
65,1855986457728733566,Mon Nov 11 14:50:28 +0000 2024,0,calon provinsi dengan ciri khas sound horeg icik kiwir dan p ayo ngopi,1855986457728733566,,,in,ag,0,0,0,https://x.com/wnrxth/status/1855986457728733566,1598690352223117315,wnrxth
66,1855984933552239054,Mon Nov 11 14:44:25 +0000 2024,0,selera lu aja nct anjing lagu berisik macam sound horeg,1855984933552239054,,,in,,0,1,0,https://x.com/naeferpitou/status/1855984933552239054,1420025982329753612,naeferpitou
67,1855947337736360143,Mon Nov 11 14:37:41 +0000 2024,0,@aingriwehuy Ada yg kirim sound horèg ke hotel mereka gak?,1855983237774086485,,aingriwehuy,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/sakafathi/status/1855983237774086485,60303906,sakafathi
68,1853751471957016594,Mon Nov 11 14:31:34 +0000 2024,0,@__Mingi_ pilih mau pake sound horeg atau buroq,1855981700310049173,,__Mingi_,in,uncommitted.,0,0,0,https://x.com/yveshtual/status/1855981700310049173,1143750436492435456,yveshtual
69,1855924743071031335,Mon Nov 11 14:27:32 +0000 2024,0,@PSSI @jfa_samuraiblue Gak ada yg ngirim sound horèg ke hotel mereka nih?,1855980686605484145,,PSSI,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/sakafathi/status/1855980686605484145,60303906,sakafathi
70,1855978802117280107,Mon Nov 11 14:20:03 +0000 2024,1,Bukti musik menyebabkan setan masuk lewat telinga apalagi sound horeg yang masuk langsung rajanya setan ,1855978802117280107,,,in,Suriname,0,0,0,https://x.com/AditianFrmnsyh/status/1855978802117280107,962250074871906305,AditianFrmnsyh
71,1855977450758639820,Mon Nov 11 14:19:45 +0000 2024,446,@kegblgnunfaedh lama2 emg meresahkan ni sound horeg udh gt hobi ngerusak fasilitas,1855978725550252130,,kegblgnunfaedh,in,"lagi galau, soalnya trend",0,3,2,https://x.com/Tolormolor/status/1855978725550252130,711517136645132288,Tolormolor
72,1855977450758639820,Mon Nov 11 14:14:41 +0000 2024,5947,Sebuah video yang menunjukkan sejumlah pria terlibat perselisihan dengan warga karena tetap memutar musik dari sound horeg saat adzan berkumandang viral di media sosial. Video tersebut diunggah oleh akun X (Twitter) bacottetangga__ pada Rabu 6 November 2024 dan segera menarik https://t.co/GTyueTSVj6,1855977450758639820,https://pbs.twimg.com/media/GcHBpwSaIAA7JAn.jpg,,in,대전,127,736,718,https://x.com/kegblgnunfaedh/status/1855977450758639820,1172167188800655360,kegblgnunfaedh
73,1855972393820569987,Mon Nov 11 14:03:56 +0000 2024,0,@Ev3rdn Kanan kiri depan belakang kasih sound horeg ,1855974746292367573,,Ev3rdn,in,,0,0,0,https://x.com/blueskievs/status/1855974746292367573,1106029137888608256,blueskievs
74,1855973998708093010,Mon Nov 11 14:00:58 +0000 2024,0,knp si bapak2 kalo nyetel video di hp volumenya kek sound horeg hhhhh,1855973998708093010,,,in,,0,0,0,https://x.com/cotiramisuy_/status/1855973998708093010,1512642628378329088,cotiramisuy_
75,1855972393820569987,Mon Nov 11 14:00:11 +0000 2024,0,@blueskievs kasih sound horeg aja biar geter tu gedung ,1855973804255977723,,blueskievs,in,United Kingdom,0,1,0,https://x.com/Ev3rdn/status/1855973804255977723,1354817150200860683,Ev3rdn
76,1855862349405552997,Mon Nov 11 13:54:22 +0000 2024,2,@update11111 Tinggal nunggu sound horeg masuk Malaysia ,1855972339642699933,,update11111,in,Ocean,0,0,0,https://x.com/AfdalMhd/status/1855972339642699933,67541966,AfdalMhd
77,1855777544399974652,Mon Nov 11 13:43:46 +0000 2024,0,@sztrlght Kecuali sound horeg,1855969672333865247,,sztrlght,in,Amerika serikat,0,0,0,https://x.com/IndahBelvia/status/1855969672333865247,1473708596173357056,IndahBelvia
78,1855929918640542169,Mon Nov 11 13:42:42 +0000 2024,0,@nootshell HEAVY ON STAGE GA HOREG!!! Crowd-nya cf alone udh bikin overwhelming ditambah sound horeg tuh bikin orang makin cepet capek dan gamau/gakuat stay lama ,1855969400865935605,,nootshell,in,Earth Kingdom,0,0,0,https://x.com/HippieEarth/status/1855969400865935605,1270909919009443840,HippieEarth
79,1855967527219908947,Mon Nov 11 13:40:51 +0000 2024,0,@plumbinq wkwkwkkwk ndije pake sound horeg plg2 kuping lepas :&lt;,1855968936736780523,,plumbinq,in,kentut,0,1,0,https://x.com/bankzoup/status/1855968936736780523,1420118921974149122,bankzoup
80,1855967493216780547,Mon Nov 11 13:40:39 +0000 2024,0,... dahlah tolong kasi beasiswa pindah negara aja plis. Udah pindah kota nh part berikutnya tolong pindah negara. Aku mau sekolah aja drpd denger sound horeg begini ,1855968888787435627,,dearvioninot,in,"Kota Malang, Jawa Timur",0,1,0,https://x.com/dearvioninot/status/1855968888787435627,467084553,dearvioninot
81,1855889509549744519,Mon Nov 11 13:36:22 +0000 2024,0,@evil_riza @mlbbfess gue makin nyesel ga ambil ini malah ambil odet kesemsem sama ulti si odet.... tpi pgn ini.... ,1855967810239058191,,evil_riza,in,,0,1,0,https://x.com/90s_rightt/status/1855967810239058191,1819991791367802880,90s_rightt
82,1855967493216780547,Mon Nov 11 13:35:07 +0000 2024,0,Yopo perasaanmu kudu ngajar online acara kementerian tapi dirumah you yang tenang tiba² tetangga nyetel sound horeg ,1855967493216780547,,,in,"Kota Malang, Jawa Timur",0,1,0,https://x.com/dearvioninot/status/1855967493216780547,467084553,dearvioninot
83,1855962520550257016,Mon Nov 11 13:34:18 +0000 2024,0,@treasuremenfess 8. speaker kalo bisa sih sound horeg #treasure #2024MAMAVOTE,1855967288576614868,,treasuremenfess,in,BTSTREASURE,0,0,0,https://x.com/flyingkissess/status/1855967288576614868,1301043798022127622,flyingkissess
84,1855955255001047515,Mon Nov 11 13:32:18 +0000 2024,0,@angewwie hi jg lagi mengutuk sound horeg,1855966786908467509,,angewwie,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/baxxxoxxxapi___/status/1855966786908467509,1369315132988350470,baxxxoxxxapi___
85,1855889509549744519,Mon Nov 11 13:31:13 +0000 2024,0,@raceril @mlbbfess maaf GUE KETAWA BANGET ,1855966511971876973,,raceril,in,,0,0,0,https://x.com/90s_rightt/status/1855966511971876973,1819991791367802880,90s_rightt
86,1855962221295129013,Mon Nov 11 13:14:10 +0000 2024,0,masih banyak banget loh yang harus di selesaiin di jawa ini -manusia yang ikut silat karna punya banyak masa jadi sok ngerasa jagoan di jalan -pecinta sound horeg yang merasa hobi mereka mahal tapi suka ganggu lansia atau anak bayi,1855962221295129013,,,in,,0,1,0,https://x.com/josephiraaaaaa/status/1855962221295129013,1643927499901128704,josephiraaaaaa
87,1855790688572674302,Mon Nov 11 13:10:50 +0000 2024,0,@fuppyndf jangan bandinglah min...dsini klasnya masih sound horeg ,1855961382648455557,,fuppyndf,in,yogyakarta,0,0,0,https://x.com/DodLxs8514/status/1855961382648455557,1637831783084605440,DodLxs8514
88,1855959459912389045,Mon Nov 11 13:03:11 +0000 2024,0,omg ini sound horeg kapan enyah dari muka bumi udah dari jumat bang............................................................................... sat,1855959459912389045,,,in,i:Kucingila h:DMBJ,0,0,0,https://x.com/bananafuren/status/1855959459912389045,550830411,bananafuren
89,1855929918640542169,Mon Nov 11 13:02:49 +0000 2024,16,@jejenjreng Iya kan real geter2 jg... lucu aja ngorbanin display artist alley gaboleh tinggi2 buat SOUND HOREG...,1855959366803005515,,jejenjreng,in,Jakarta,0,1,0,https://x.com/nootshell/status/1855959366803005515,985125233563598849,nootshell
90,1855777544399974652,Mon Nov 11 13:01:34 +0000 2024,0,@sztrlght kecuali sound horeg gak bgt anjir hobi yg meresahkan warga,1855959049868923249,,sztrlght,in,Lapangan Badminton ,0,0,0,https://x.com/avkornih/status/1855959049868923249,1722934100959641600,avkornih
91,1855905776566493565,Mon Nov 11 12:58:03 +0000 2024,0,@markkee Mau sound horeg gak ada bang?,1855958167190155572,,markkee,in,Strictly non-dating.,0,0,0,https://x.com/Jhehyuk/status/1855958167190155572,906771722883551233,Jhehyuk
92,1855957463339765781,Mon Nov 11 12:55:15 +0000 2024,0,WKWKKWKWKWKWK gue juga nyeplos kemaren stagenya kek sound horeg. jelek bgt ,1855957463339765781,,,in,she/her,0,0,0,https://x.com/rexgazing/status/1855957463339765781,1551949291899727872,rexgazing
93,1855800761898475631,Mon Nov 11 12:48:43 +0000 2024,0,@sopir_idiot apa bedanya sama sound horeg? :),1855955816656072922,,sopir_idiot,in,Yogyakarta Indonesia,0,0,0,https://x.com/farisiudin/status/1855955816656072922,124168438,farisiudin
94,1855888912180445591,Mon Nov 11 12:39:40 +0000 2024,1,@masel911_ Kalo ga sengaja melempar mercon ke sound horeg sehingga kebakaran apa hukumnya?,1855953540537319692,,masel911_,in,imamnya @tucarino_,0,0,0,https://x.com/KemenperinRI/status/1855953540537319692,1030789552867139584,KemenperinRI
95,1855625282947788851,Mon Nov 11 12:32:15 +0000 2024,0,@tanyarlfes kuliah di malang stress dikit muncak paralayang mantai batu sound horeg bantengan,1855951673765871710,,tanyarlfes,in,,0,0,0,https://x.com/miesoden/status/1855951673765871710,1737276739481681920,miesoden
96,1855950832128369037,Mon Nov 11 12:28:56 +0000 2024,1,Debat kedua menunjukkan perbaikan terutama dari segi ketertiban dan kedisiplinan para pendukungan kedua pasangan calon (paslon). Mereka terpantau tidak membawa alat peraga kampanye (APK) maupun sound system besar atau sound horeg ke lokasi debat.,1855950838411215038,,KPU_Jateng,in,"Kota Semarang, Jawa Tengah",0,1,0,https://x.com/KPU_Jateng/status/1855950838411215038,3318337622,KPU_Jateng
97,1855949020973404380,Mon Nov 11 12:21:43 +0000 2024,47,Kenapa sound horeg ini tidak dirazia?,1855949020973404380,,,in,,2,9,15,https://x.com/BayuAngora/status/1855949020973404380,315654466,BayuAngora
98,1855841090945073234,Mon Nov 11 12:20:00 +0000 2024,0,@aerigchan @LeaderJajang Kita suruh dia jadi sound system horeg wdyt,1855948588649738439,,aerigchan,in,,0,1,0,https://x.com/LeadersMega/status/1855948588649738439,3311319581,LeadersMega
99,1855940715119050827,Mon Nov 11 12:19:47 +0000 2024,3,@NenkMonica Pidato kayak sound horeg menggelegar tapi prakteknya kayak mukidi ambyaarrr,1855948536619376920,,NenkMonica,in,,0,1,0,https://x.com/SrontoSarip/status/1855948536619376920,1474732408423403522,SrontoSarip
100,1855888912180445591,Mon Nov 11 12:06:26 +0000 2024,2,@KemenperinRI Kalian yg punya waktu &amp; ga suka sama sound horeg belilah mercon korek terus lempar ke speakernya kalo ga kempesin ban mobilnya atau dibikin bocor,1855945174570119453,,KemenperinRI,in,,0,1,0,https://x.com/masel911_/status/1855945174570119453,1835224599438802944,masel911_
