,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
335,1854500208564207906,Thu Nov 07 20:27:31 +0000 2024,1,@hyunjincentil mirip back dancers nya sound horegMAAFFFF,1854621726350754242,,hyunjincentil,in,,0,1,0,https://x.com/blurbewiee/status/1854621726350754242,1302298424188874752,blurbewiee
336,1853699915077321176,Thu Nov 07 19:54:10 +0000 2024,1,@opposite6892 Kenapa ga bisa saling toleransi aja? Kalo orang harus menghormati suara azan kenapa ga bisa menghormati suara sound horeg juga? Kalo bisa jalan bersamaan kan seru. Ga perlu menghalangi satu sama lain. Begitulah seharusnya toleransi.,1854613335591076335,,opposite6892,in,Neraka,0,0,0,https://x.com/rudysirwi/status/1854613335591076335,1604204021215948800,rudysirwi
337,1854613318058885511,Thu Nov 07 19:54:06 +0000 2024,36,Kenapa ga bisa saling toleransi aja? Kalo orang harus menghormati suara azan kenapa ga bisa menghormati suara sound horeg juga? Kalo bisa jalan bersamaan kan seru. Ga perlu menghalangi satu sama lain. Begitulah seharusnya toleransi.,1854613318058885511,,,in,Neraka,1,11,10,https://x.com/rudysirwi/status/1854613318058885511,1604204021215948800,rudysirwi
338,1854005883979829605,Thu Nov 07 19:47:33 +0000 2024,1,@lottiepie_store @fotodakwah @Tita83079013 Maka toleransi lah pada sound horeg juga..,1854611669055685074,,lottiepie_store,in,Neraka,0,1,0,https://x.com/rudysirwi/status/1854611669055685074,1604204021215948800,rudysirwi
339,1854588834732032459,Thu Nov 07 18:16:49 +0000 2024,0,Musik itu haram &gt; sound horeg,1854588834732032459,,,in,"Agam, Sumatera Barat",0,0,0,https://x.com/Fajryguci/status/1854588834732032459,550961248,Fajryguci
340,1854400153215713642,Thu Nov 07 17:32:08 +0000 2024,0,@KemenperinRI analisis keterkaitan sound horeg dan joget psht dalam membangun harmoni sosial di jawa timur (studi kasus),1854577591300374558,,KemenperinRI,in,57752,0,1,0,https://x.com/fitomvb/status/1854577591300374558,1207820271068962816,fitomvb
341,1854065921511616693,Thu Nov 07 17:30:24 +0000 2024,0,@mncrgknskl dari namanya udah jelas sih sound horeg. jadi abaikan ya gaess,1854577155386359830,,mncrgknskl,in,Cipanas,0,0,0,https://x.com/Jinaka10/status/1854577155386359830,1265370311697895424,Jinaka10
342,1854566225076273317,Thu Nov 07 16:46:58 +0000 2024,0,sound horeg nih nyusul ayo warga east coast,1854566225076273317,,,in,,0,0,0,https://x.com/exquisitorry/status/1854566225076273317,2226313134,exquisitorry
343,1854461479937868110,Thu Nov 07 09:50:45 +0000 2024,0,tonggoku bendinane nyetel dj sound horeg moro2 nyetel die with a smile,1854461479937868110,,,in,"Kepanjen Kidul, Indonesia",1,0,0,https://x.com/aringgafda/status/1854461479937868110,1425687413376962564,aringgafda
344,1854343183553220722,Thu Nov 07 09:33:34 +0000 2024,0,@feedemady Jawir pada unik SOUND HOREG JAMET PESILAT KLITIH DLL WOW,1854457154977329538,,feedemady,in,,0,0,0,https://x.com/SuccubusParadok/status/1854457154977329538,1831663913437736960,SuccubusParadok
